id_area;id_programa;nome_programa;ies;id_instituicao;inicio_mestrado;inicio_doutorado;conceito_recomendado
21;41002016004P8;CI?NCIAS DO MOVIMENTO HUMANO;UDESC;97;1997;;4
21;33072019002P5;EDUCA??O F?SICA;USJT;248;2004;;4
21;33007012007P6;FISIOTERAPIA;UNIMEP;209;2002;;4
21;42002010017P9;DIST?RBIOS DA COMUNICA??O HUMANA;UFSM;145;1992;;4
21;33005010024P9;FONOAUDIOLOGIA;PUC/SP;81;1979;;4
21;40020010001P7;DIST?RBIOS DA COMUNICA??O;UTP;258;1999;2006;3
21;33052018005P0;FISIOTERAPIA;UNICID;188;2006;;3
21;33002053009P9;FONOAUDIOLOGIA;USP/FOB;252;2005;;3
21;32028016003P8;FISIOTERAPIA;UNITRI;229;2006;;3
21;40002012029P8;EDUCA??O F?SICA;UEL;101;2006;;3
21;33007012006P0;EDUCA??O F?SICA;UNIMEP;209;2000;;3
21;30001013025P8;EDUCA??O F?SICA;UFES;117;2006;;3
21;31025013002P0;CI?NCIAS DA ATIVIDADE F?SICA;UNIVERSO;236;2006;;3
21;53001010066P4;EDUCA??O F?SICA;UNB;157;2006;;3
21;31026010002P0;CI?NCIA DA MOTRICIDADE HUMANA;UCB/RJ;90;1994;;2
22;42003016011P3;EPIDEMIOLOGIA;UFPEL;132;1991;1998;7
22;28001010013P7;SA?DE COLETIVA;UFBA;114;1974;1989;6
22;31010016002P6;SA?DE P?BLICA;FIOCRUZ;43;1977;1980;6
22;42001013074P2;EPIDEMIOLOGIA;UFRGS;136;1999;1999;6
22;33002010067P7;SA?DE P?BLICA;USP;249;1970;1970;5
22;33002010066P0;MEDICINA (MEDICINA PREVENTIVA);USP;249;1973;1973;5
22;31004016004P2;SA?DE COLETIVA;UERJ;108;1974;1990;5
22;25007017001P5;SA?DE P?BLICA;NESC/CPqAM;76;1996;2003;5
22;31010016015P0;SA?DE P?BLICA E MEIO  AMBIENTE;FIOCRUZ;43;2006;2006;5
22;32001010045P4;SA?DE P?BLICA;UFMG;124;1994;2002;5
22;33003017058P4;SA?DE COLETIVA;UNICAMP;182;1991;1991;5
22;33002029011P7;SA?DE NA COMUNIDADE;USP/RP;253;1971;1971;5
22;31010016005P5;SA?DE DA MULHER E DA CRIAN?A;FIOCRUZ;43;1988;1996;4
22;33004064078P9;SA?DE COLETIVA;UNESP/BOT;168;1998;;4
22;40002012008P0;SA?DE COLETIVA;UEL;101;1990;;4
22;33009015067P1;CI?NCIAS DA SA?DE;UNIFESP;201;2006;2006;4
22;42007011012P5;SA?DE COLETIVA;UNISINOS;224;2002;;4
22;33020019005P2;SA?DE COLETIVA;UNISANTOS;222;2004;;4
22;41001010040P1;SA?DE P?BLICA;UFSC;142;1996;;4
22;28002016004P0;SA?DE COLETIVA;UEFS;99;2003;;4
22;22001018025P5;SA?DE P?BLICA;UFC;115;1994;;4
22;31001017111P4;SA?DE COLETIVA;UFRJ;137;1997;;4
22;42019010004P0;SA?DE COLETIVA;ULBRA;151;1997;;3
22;22003010004P0;SA?DE P?BLICA;FUNECE;51;1994;;3
22;22002014004P4;SA?DE COLETIVA;UNIFOR;203;2003;;3
22;50001019010P7;SA?DE COLETIVA;UFMT;126;2003;;2
22;30001013018P1;ATEN??O ? SA?DE COLETIVA;UFES;117;1999;;2
22;25001019051P4;SA?DE COLETIVA;UFPE;131;1998;;2
23;32002017011P9;ZOOTECNIA;UFV;149;1962;1972;7
23;33004102002P0;ZOOTECNIA;UNESP/JAB;172;1976;1984;7
23;33002037013P5;CI?NCIA ANIMAL E PASTAGENS;USP/ESALQ;251;1966;1997;7
23;40004015006P0;ZOOTECNIA;UEM;102;1993;1999;6
23;33004064048P2;ZOOTECNIA;UNESP/BOT;168;1990;1990;6
23;33004102049P7;AQ?ICULTURA;UNESP/JAB;172;1990;1990;5
23;42001013036P3;ZOOTECNIA;UFRGS;136;1965;1987;5
23;42002010010P4;ZOOTECNIA;UFSM;145;1974;2004;5
23;41001010019P2;AQ??CULTURA;UFSC;142;1988;2005;5
23;25003011006P1;ZOOTECNIA;UFRPE;139;1981;;5
23;25003011009P0;ZOOTECNIA;UFRPE;139;;1999;5
23;33004102030P4;GEN?TICA E MELHORAMENTO ANIMAL;UNESP/JAB;172;1985;2005;5
23;33002010165P9;ZOOTECNIA;USP;249;1994;2001;5
23;24001031024P5;ZOOTECNIA;UFPB/AREIA;129;1978;;5
23;32004010004P9;ZOOTECNIA;UFLA;122;1976;1995;4
23;32001010029P9;ZOOTECNIA;UFMG;124;1969;2007;4
23;22001018016P6;ZOOTECNIA;UFC;115;1977;;4
23;22001018020P3;ENGENHARIA DE PESCA;UFC;115;1992;2006;4
23;42004012011P0;AQ??CULTURA;FURG;53;2001;;4
23;21001014002P2;CI?NCIA ANIMAL;FUFPI;48;1999;2006;4
23;42003016007P6;ZOOTECNIA;UFPEL;132;1977;1999;4
23;28006011002P3;ZOOTECNIA;UESB;109;2003;;4
23;31002013013P9;ZOOTECNIA;UFRRJ;141;1996;;4
23;33002010098P0;NUTRI??O ANIMAL;USP;249;1978;;4
23;31033016008P7;PRODU??O ANIMAL;UENF;104;1994;1994;4
23;51001012013P9;CI?NCIA ANIMAL;UFMS;125;2002;;4
23;15001016028P4;CI?NCIA ANIMAL;UFPA;128;1999;;4
23;25003011011P5;RECURSOS PESQUEIROS E AQUICULTURA;UFRPE;139;2001;;3
23;50001019014P2;CI?NCIA ANIMAL;UFMT;126;2006;;3
23;24009016013P3;SISTEMAS AGROSILVOPASTORIS NO SEMI-?RIDO;UFCG;116;2003;;3
23;32016018001P0;CI?NCIA ANIMAL;UNIFENAS;200;2002;;3
23;33132011001P9;AQUICULTURA E PESCA;IP;68;2004;;3
23;16003012002P0;CI?NCIA ANIMAL TROPICAL;UFT;146;2006;;3
23;22004017002P4;ZOOTECNIA;UVA;259;2006;;2
24;42001013030P5;CI?NCIAS VETERIN?RIAS;UFRGS;136;1969;1998;7
24;33002010123P4;EPIDEMIOLOGIA EXPERIMENTAL APLICADA ?S ZOONOSES;USP;249;1983;1989;7
24;32001010042P5;CI?NCIA ANIMAL;UFMG;124;2007;1989;6
24;42002010011P0;MEDICINA VETERIN?RIA;UFSM;145;1974;1997;6
24;22003010001P1;CI?NCIAS VETERIN?RIAS;FUNECE;51;1990;2000;6
24;40002012009P7;CI?NCIA ANIMAL;UEL;101;1992;2002;6
24;31002013003P3;CI?NCIAS VETERIN?RIAS;UFRRJ;141;1972;1977;5
24;33002010099P6;ANATOMIA DOS ANIMAIS DOM?STICOS E  SILVESTRES;USP;249;1976;1985;5
24;33002010150P1;CL?NICA VETERIN?RIA;USP;249;1991;1991;5
24;33004102072P9;MEDICINA VETERIN?RIA;UNESP/JAB;172;1999;1999;5
24;42003016008P2;VETERIN?RIA;UFPEL;132;1977;2006;5
24;33002010155P3;CL?NICA CIR?RGICA VETERIN?RIA;USP;249;1992;1992;5
24;52001016014P8;CI?NCIA ANIMAL;UFG;119;1995;2001;5
24;25003011005P5;MEDICINA VETERIN?RIA;UFRPE;139;1978;1999;5
24;32002017022P0;MEDICINA VETERIN?RIA;UFV;149;1996;2005;5
24;33004064022P3;MEDICINA VETERIN?RIA;UNESP/BOT;168;1983;1981;5
24;31003010024P0;MEDICINA VETERIN?RIA ( CL?NICA e REPRODU??O ANIMAL);UFF;118;1987;2006;5
24;33004102069P8;CIRURGIA VETERIN?RIA;UNESP/JAB;172;1992;1999;5
24;31003010015P1;MEDIC.VETERIN.(HIG.VETER.PROC.TECN.PROD.ORIG.ANIMAL);UFF;118;1974;2001;5
24;33002010057P1;PATOLOGIA EXPERIMENTAL E COMPARADA;USP;249;1978;1978;5
24;33002010047P6;REPRODU??O ANIMAL;USP;249;1976;1993;5
24;32001010030P7;MEDICINA VETERIN?RIA;UFMG;124;1968;;4
24;24009016011P0;MEDICINA VETERIN?RIA EM RUMINANTES E EQU?DEOS;UFCG;116;2003;;4
24;28001010036P7;Ci?ncia Animal nos Tr?picos;UFBA;114;2000;;4
24;32006012014P3;CI?NCIAS VETERIN?RIAS;UFU;148;1999;;4
24;33063010005P2;MEDICINA VETERIN?RIA;UNIP;216;2002;;4
24;40001016023P3;CI?NCIAS VETERIN?RIAS;UFPR;133;1986;;4
24;32004010015P0;CI?NCIAS VETERIN?RIAS;UFLA;122;2004;;4
24;33054010004P7;CI?NCIA ANIMAL;UNOESTE;239;2006;;4
24;41002016008P3;CI?NCIAS VETERIN?RIAS;UDESC;97;2002;;3
24;23003014013P2;CI?NCIA ANIMAL;ESAM;17;2006;;3
24;40028011002P4;CI?NCIA ANIMAL;UNIPAR;217;2006;;3
24;33004021075P8;CI?NCIA ANIMAL;UNESP/Ara?;;2004;;3
24;31002013016P8;MEDICINA VETERIN?RIA (PATOLOGIA E CI?NCIAS CL?NICAS);UFRRJ;141;2006;;3
24;53008014001P0;CI?NCIA ANIMAL;UPIS;243;2006;;3
24;20002017002P6;CI?NCIAS VETERIN?RIAS;UEMA;103;2006;;3
24;31002013008P5;MICROBIOLOGIA VETERIN?RIA;UFRRJ;141;1988;;2
25;33003017029P4;ENGENHARIA DE ALIMENTOS;UNICAMP;182;1969;1981;7
25;33003017027P1;CI?NCIA DE ALIMENTOS;UNICAMP;182;1969;1975;7
25;33002010101P0;CI?NCIAS DOS ALIMENTOS;USP;249;1970;1971;7
25;33003017042P0;ALIMENTOS E NUTRI??O;UNICAMP;182;1987;1987;6
25;32001010031P3;CI?NCIAS DE ALIMENTOS;UFMG;124;1974;2002;6
25;31001017112P0;CI?NCIA  DE ALIMENTOS;UFRJ;137;2000;1999;6
25;40002012003P9;CI?NCIAS DE ALIMENTOS;UEL;101;1976;1990;5
25;32002017013P1;CI?NCIA E TECNOLOGIA DE ALIMENTOS;UFV;149;1975;1994;5
25;33004153070P3;ENGENHARIA E CI?NCIA DE ALIMENTOS;UNESP/SJRP;177;1998;2005;5
25;33003017028P8;TECNOLOGIA DE ALIMENTOS;UNICAMP;182;1969;1978;5
25;41001010046P0;ENGENHARIA DE ALIMENTOS;UFSC;142;1999;2004;5
25;42010012001P0;ENGENHARIA DE ALIMENTOS;URI;245;2002;;5
25;42002010013P3;CI?NCIA E TECNOLOGIA DOS ALIMENTOS;UFSM;145;1985;;5
25;32004010005P5;CI?NCIAS DOS ALIMENTOS;UFLA;122;1976;1989;4
25;42003016009P9;CI?NCIA E TECNOLOGIA AGROINDUSTRIAL;UFPEL;132;1985;2000;4
25;40001016019P6;TECNOLOGIA DE ALIMENTOS;UFPR;133;1983;2000;4
25;41001010021P7;CI?NCIAS DOS ALIMENTOS;UFSC;142;1988;1998;4
25;42004012005P0;ENGENHARIA E CI?NCIA DE ALIMENTOS;FURG;53;1996;2004;4
25;22001018017P2;TECNOLOGIA DE ALIMENTOS;UFC;115;1975;;4
25;33004030055P6;ALIMENTOS E NUTRI??O;UNESP/ARAR;165;1989;2005;4
25;24001015025P0;CI?NCIA E TECNOLOGIA DE ALIMENTOS;UFPB/J.P.;130;1978;2004;4
25;31002013006P2;CI?NCIA E TECNOLOGIA DE ALIMENTOS;UFRRJ;141;1976;2005;4
25;33002037015P8;CI?NCIA E TECNOLOGIA DE ALIMENTOS;USP/ESALQ;251;1977;;4
25;28001010057P4;CI?NCIA DE ALIMENTOS;UFBA;114;2006;;3
25;28006011004P6;ENGENHARIA DE ALIMENTOS;UESB;109;2006;;3
25;52001016029P5;CI?NCIA E TECNOLOGIA DE ALIMENTOS;UFG;119;2005;;3
25;15001016038P0;CI?NCIA E TECNOLOGIA DE ALIMENTOS;UFPA;128;2003;;3
25;42001013079P4;CI?NCIA E TECNOLOGIA DE ALIMENTOS;UFRGS;136;2005;;3
25;40005011007P3;CI?NCIA E TECNOLOGIA DE ALIMENTOS;UEPG;107;2003;;3
25;12001015004P0;CI?NCIAS DE ALIMENTOS;UFAM;113;1984;;2
26;41001010011P1;DIREITO;UFSC;142;1974;1984;7
26;40001016017P3;DIREITO;UFPR;133;1982;1994;7
26;31004016015P4;DIREITO;UERJ;108;1991;1995;6
26;33002010119P7;DIREITO;USP;249;1971;1971;6
26;42007011005P9;DIREITO;UNISINOS;224;1997;1999;6
26;32008015005P7;DIREITO;PUC/MG;78;1997;2000;6
26;53001010017P3;DIREITO;UNB;157;1975;2003;5
26;42005019013P9;DIREITO;PUC/RS;80;1988;2000;5
26;31005012020P4;DIREITO;PUC-RIO;83;1972;1998;5
26;32001010027P6;DIREITO;UFMG;124;1978;1931;5
26;25001019029P9;DIREITO;UFPE;131;1972;1996;5
26;33105014001P2;SISTEMA CONSTITUCIONAL DE GARANTIA DE DIREITOS;ITE;72;1998;2006;5
26;31018017007P9;DIREITO;UNESA;161;1994;2006;5
26;15001016003P1;DIREITO;UFPA;128;1984;2003;5
26;42001013042P3;DIREITO;UFRGS;136;1985;1999;4
26;33005010019P5;DIREITO;PUC/SP;81;1973;1973;4
26;33103011001P0;DIREITO;UNIMES;210;1998;2007;4
26;31006019003P9;DIREITO;UGF;150;1978;1991;4
26;33111014001P9;DIREITO;FEESR;33;2000;;4
26;40003019006P4;DIREITO;PUC/PR;79;1999;2006;4
26;41005015001P8;CI?NCIA JUR?DICA;UNIVALI;233;1995;;4
26;33020019001P7;DIREITO;UNISANTOS;222;1999;;4
26;53005015001P1;DIREITO;UniCEUB;187;2003;;4
26;33024014018P2;DIREITO POL?TICO E ECON?MICO;UPM;244;1999;;4
26;42005019023P4;CI?NCIAS CRIMINAIS;PUC/RS;80;1997;;4
26;31054013002P9;DIREITO;FDC;30;1999;;4
26;12008010002P5;DIREITO AMBIENTAL;UEA;98;2003;;4
26;33136017001P4;FUN??O SOCIAL DO DIREITO;FADISP;20;2005;;4
26;53003012008P3;DIREITO;UCB;89;2003;;4
26;42020018002P9;DIREITO;UNISC;223;1998;;4
26;24001015037P9;CI?NCIAS JUR?DICAS;UFPB/J.P.;130;1996;;4
26;23001011034P7;DIREITO;UFRN;138;2003;;4
26;28001010015P0;DIREITO;UFBA;114;1975;2005;3
26;22002014003P8;DIREITO CONSTITUCIONAL;UNIFOR;203;1999;2007;3
26;22001018011P4;DIREITO (DIREITO E DESENVOLVIMENTO);UFC;115;1977;;3
26;40002012002P2;DIREITO NEGOCIAL;UEL;101;1978;;3
26;33004072068P9;DIREITO;UNESP/FR;169;1990;;3
26;40028011001P8;DIREITO PROCESSUAL E CIDADANIA;UNIPAR;217;1999;;3
26;40031012001P5;CI?NCIA JUR?DICA;FUNDINOPI;50;2001;;3
26;30010012001P7;DIREITO;FDV;32;2001;;3
26;33137013001P0;DIREITO;UNITOLEDO;228;2000;;3
26;42010012003P3;DIREITO;URI;245;2006;;3
26;32040016001P8;DIREITO;FDMC;31;1997;;3
26;33007012005P3;DIREITO;UNIMEP;209;1993;;3
26;33032017007P0;DIREITOS COLETIVOS E CIDADANIA;UNAERP;155;2006;;3
26;40029018001P4;DIREITO;FIC;42;2006;;3
26;33079013001P3;DIREITO;UNIFIEO;202;2000;;3
26;25002015006P5;DIREITO;UNICAP;184;2005;;3
26;26001012018P0;DIREITO;UFAL;112;2002;;3
26;33131015003P5;BIODIREITO, ?TICA E CIDADANIA;UNISAL;221;2006;;3
26;40030016001P9;CI?NCIAS JUR?DICAS;CEUMAR;8;2005;;3
26;33034010006P0;DIREITO;UNIMAR;207;2004;;2
26;42019010008P6;DIREITO;ULBRA;151;1999;;2
26;42008018004P9;DIREITO;UCS;95;2001;;2
26;15004015003P0;DIREITO;UNAMA;156;1998;;2
26;31032010002P6;DIREITO;UCAM;88;1995;;2
26;40004015009P0;DIREITO;UEM;102;1994;;2
26;30001013027P0;DIREITO PROCESSUAL;UFES;117;2006;;2
27;42001013025P1;ADMINISTRA??O;UFRGS;136;1972;1994;7
27;33014019001P0;ADMINISTRA??O DE EMPRESAS;FGV/SP;41;1974;1976;6
27;33002010085P5;ADMINISTRA??O;USP;249;1975;1975;6
27;33002010086P1;CONTROLADORIA E CONTABILIDADE;USP;249;1970;1978;6
27;28001010020P3;ADMINISTRA??O;UFBA;114;1983;1993;6
27;31011012004P5;ADMINISTRA??O;FGV/RJ;40;1967;1997;5
27;33024014019P9;ADMINISTRA??O DE EMPRESAS;UPM;244;1999;2003;5
27;31001017062P3;ADMINISTRA??O;UFRJ;137;1973;1976;5
27;40003019008P7;ADMINISTRA??O;PUC/PR;79;2000;2006;5
27;32001010026P0;ADMINISTRA??O;UFMG;124;1973;1995;5
27;25001019046P0;ADMINISTRA??O;UFPE;131;1995;2000;5
27;40001016025P6;ADMINISTRA??O;UFPR;133;1992;2004;5
27;31005012019P6;ADMINISTRA??O DE EMPRESAS;PUC-RIO;83;1972;1997;5
27;33014019003P3;ADMINISTRA??O P?BLICA E GOVERNO;FGV/SP;41;1990;2002;5
27;42007011007P1;ADMINISTRA??O;UNISINOS;224;2000;;5
27;53001010016P7;ADMINISTRA??O;UNB;157;1976;2006;5
27;42005019031P7;ADMINISTRA??O E NEG?CIOS;PUC/RS;80;2006;;5
27;32004010003P2;ADMINISTRA??O;UFLA;122;1975;2000;5
27;41005015005P3;ADMINISTRA??O;UNIVALI;233;2003;2007;4
27;53001010050P0;CI?NCIAS CONT?BEIS;UNB;157;2000;2007;4
27;23001011007P0;ADMINISTRA??O;UFRN;138;1978;2006;4
27;33005010017P2;ADMINISTRA??O;PUC/SP;81;1978;;4
27;33002029036P0;ADMINISTRA??O DE ORGANIZA??ES;USP/RP;253;2004;;4
27;41006011007P2;CI?NCIAS CONT?BEIS;FURB;52;2005;;4
27;40022013001P0;ADMINISTRA??O;UNICENP;185;2005;;4
27;22002014001P5;ADMINISTRA??O DE EMPRESAS;UNIFOR;203;1995;;4
27;41006011002P0;ADMINISTRA??O;FURB;52;1997;;4
27;33002029040P7;CONTROLADORIA E CONTABILIDADE;USP/RP;253;2005;;4
27;40004015017P2;ADMINISTRA??O - UEM/UEL;UEM;102;2000;;4
27;42007011008P8;CI?NCIAS CONT?BEIS;UNISINOS;224;2000;;4
27;41005015002P4;TURISMO E HOTELARIA;UNIVALI;233;1997;;4
27;41001010010P5;ADMINISTRA??O;UFSC;142;1978;;4
27;33092010001P6;ADMINISTRA??O;UNINOVE;214;2006;;4
27;33017018008P4;ADMINISTRA??O;UMESP;153;2005;;4
27;33005010018P9;CI?NCIAS CONT?BEIS E ATUARIAIS;PUC/SP;81;1978;;3
27;33020019002P3;GEST?O DE NEG?CIOS;UNISANTOS;222;2000;;3
27;32002017029P5;ADMINISTRA??O;UFV;149;2005;;3
27;30001013015P2;ADMINISTRA??O;UFES;117;2000;;3
27;42008018003P2;TURISMO;UCS;95;2000;;3
27;28013018004P9;ADMINISTRA??O ESTRAT?GICA;UNIFACS;193;2000;;3
27;32006012020P3;ADMINISTRA??O;UFU;148;2003;;3
27;33096015001P8;CI?NCIAS CONT?BEIS;UniFECAP;198;1999;;3
27;33106010001P9;HOSPITALIDADE;FAM;24;2001;;3
27;41001010054P2;CONTABILIDADE;UFSC;142;2004;;3
27;42002010030P5;ADMINISTRA??O;UFSM;145;2003;;3
27;31001017113P7;CI?NCIAS CONT?BEIS;UFRJ;137;1998;;3
27;32076010001P1;ADMINISTRA??O;FNH;46;2005;;3
27;32037015001P0;TURISMO E MEIO AMBIENTE;UNA;154;2003;;3
27;33063010006P9;ADMINISTRA??O;UNIP;216;2005;;3
27;40001016050P0;CONTABILIDADE;UFPR;133;2005;;3
27;25003011014P4;ADMINISTRA??O E DESENVOLVIMENTO RURAL;UFRPE;139;2003;;3
27;22003010013P0;ADMINISTRA??O;FUNECE;51;2005;;3
27;32049013001P5;ADMINISTRA??O P?BLICA;FJP;44;1995;;3
27;33110018001P2;ADMINISTRA??O;IMES;61;2003;;3
27;24001015017P8;ADMINISTRA??O;UFPB/J.P.;130;1976;;3
27;42008018007P8;ADMINISTRA??O;UCS;95;2006;;3
27;31004016048P0;CI?NCIAS CONT?BEIS;UERJ;108;2006;;3
27;10001018006P7;ADMINISTRA??O;UNIR;218;2006;;3
27;31005012031P6;ATU?RIA;PUC-RIO;83;2005;;3
27;33131015002P9;ADMINISTRA??O;UNISAL;221;2006;;2
28;31011012002P2;ECONOMIA;FGV/RJ;40;1961;1974;7
28;33002010036P4;ECONOMIA;USP;249;1970;1974;7
28;32001010013P5;ECONOMIA;UFMG;124;1968;2001;6
28;31005012008P4;ECONOMIA;PUC-RIO;83;1978;1993;6
28;33002037011P2;CI?NCIAS (ECONOMIA APLICADA);USP/ESALQ;251;1966;1990;6
28;53001010012P1;ECONOMIA;UNB;157;1973;1996;6
28;25001019017P0;ECONOMIA;UFPE;131;1967;1982;6
28;42001013013P3;ECONOMIA;UFRGS;136;1972;1992;5
28;33003017071P0;DESENVOLVIMENTO ECON?MICO;UNICAMP;182;1998;1997;5
28;31001017025P0;ECONOMIA DA IND?STRIA E DA TECNOLOGIA;UFRJ;137;1979;1987;5
28;31003010022P8;ECONOMIA;UFF;118;1987;2002;5
28;22001018009P0;ECONOMIA;UFC;115;1972;2000;5
28;33003017020P7;CI?NCIA ECON?MICA;UNICAMP;182;1974;1977;5
28;40001016024P0;DESENVOLVIMENTO ECON?MICO;UFPR;133;1990;1999;5
28;53003012004P8;ECONOMIA;UCB;89;1998;2006;5
28;33014019002P7;ECONOMIA DE EMPRESAS;FGV/SP;41;1988;1988;5
28;32002017009P4;ECONOMIA APLICADA;UFV;149;1961;1972;5
28;42005019027P0;ECONOMIA;PUC/RS;80;2002;;4
28;32006012009P0;ECONOMIA;UFU;148;1996;-1;4
28;40004015007P7;ECONOMIA;UEM;102;1995;;4
28;33005010011P4;ECONOMIA;PUC/SP;81;1977;;4
28;30001013008P6;ECONOMIA;UFES;117;1994;;4
28;22001018015P0;ECONOMIA RURAL;UFC;115;1971;;4
28;24001015027P3;ECONOMIA;UFPB/J.P.;130;1980;;4
28;41001010032P9;ECONOMIA;UFSC;142;1995;;4
28;28001010010P8;ECONOMIA;UFBA;114;1973;;4
28;33004030080P0;ECONOMIA;UNESP/ARAR;165;1998;;3
28;33002029037P6;ECONOMIA;USP/RP;253;2004;;3
28;32002017031P0;ECONOMIA;UFV;149;2006;;3
28;32005016016P0;ECONOMIA APLICADA;UFJF;121;2006;;3
28;42007011014P8;ECONOMIA;UNISINOS;224;2006;;3
28;23001011039P9;ECONOMIA;UFRN;138;2005;;3
28;31004016032P6;CI?NCIAS ECON?MICAS;UERJ;108;2003;;3
28;15001016050P0;ECONOMIA;UFPA;128;2006;;3
28;50001019013P6;AGRONEG?CIOS E DESENVOLVIMENTO REGIONAL;UFMT;126;2005;;3
28;15004015002P4;ECONOMIA;UNAMA;156;1998;;2
29;31001017103P1;URBANISMO;UFRJ;137;1994;2001;6
29;33002010097P3;ARQUITETURA E URBANISMO;USP;249;1972;1980;6
29;28001010019P5;ARQUITETURA E URBANISMO;UFBA;114;1983;1999;6
29;31005012027P9;DESIGN;PUC-RIO;83;1994;2002;5
29;33002045014P7;ARQUITETURA E URBANISMO;USP/SC;254;1971;2002;5
29;42001013049P8;ARQUITETURA;UFRGS;136;1990;2000;5
29;31001017088P2;ARQUITETURA;UFRJ;137;1985;2003;4
29;41001010048P2;ARQUITETURA E URBANISMO;UFSC;142;2001;;4
29;33024014020P7;ARQUITETURA E URBANISMO;UPM;244;2000;2006;4
29;23001011024P1;ARQUITETURA  E URBANISMO;UFRN;138;1999;-1;4
29;32001010049P0;ARQUITETURA;UFMG;124;1995;;4
29;33006016010P0;URBANISMO;PUCCAMP;82;1997;;4
29;33004056082P0;DESENHO INDUSTRIAL;UNESP/BAU;167;1999;;4
29;31003010052P4;ARQUITETURA E URBANISMO;UFF;118;2002;;4
29;53001010042P8;ARQUITETURA E URBANISMO;UNB;157;1995;2003;3
29;25001019057P2;DESIGN;UFPE;131;2003;;3
29;33106010002P5;DESIGN;FAM;24;2006;;3
29;33072019003P1;ARQUITETURA E URBANISMO;USJT;248;2005;;3
29;31004016041P5;DESIGN;UERJ;108;2005;;3
29;41001010062P5;URBANISMO, HIST?RIA E ARQUITETURA DA CIDADE;UFSC;142;2005;;3
29;26001012014P4;DIN?MICA DO ESPA?O HABITADO;UFAL;112;2003;;3
29;40001016053P0;DESIGN;UFPR;133;2006;;3
30;32001010034P2;DEMOGRAFIA;UFMG;124;1985;1985;7
30;31001017065P2;PLANEJAMENTO URBANO E REGIONAL;UFRJ;137;1972;1993;6
30;33003017061P5;DEMOGRAFIA;UNICAMP;182;2003;1993;6
30;42001013026P8;PLANEJAMENTO URBANO E REGIONAL;UFRGS;136;1970;2004;5
30;25001019030P7;DESENVOLVIMENTO URBANO;UFPE;131;1975;1999;5
30;42020018001P2;DESENVOLVIMENTO REGIONAL;UNISC;223;1994;2005;5
30;40015017004P6;DESENVOLVIMENTO REGIONAL E AGRONEG?CIO;UNIOESTE;215;2003;;5
30;31045014001P7;ESTUDOS POPULACIONAIS E PESQUISAS SOCIAIS;ENCE;16;1998;;4
30;28003012002P4;PLANEJAMENTO TERRITORIAL E DESENVOLVIMENTO SOCIAL;UCSAL;96;2005;;4
30;28013018001P0;DESENVOLVIMENTO REGIONAL E URBANO;UNIFACS;193;1999;2006;4
30;40003019014P7;GEST?O URBANA;PUC/PR;79;2003;;4
30;33051011003P1;PLANEJAMENTO URBANO E REGIONAL;UNIVAP;234;1993;;4
30;41009010001P3;DESENVOLVIMENTO REGIONAL;UNC;158;2006;;3
30;41006011006P6;DESENVOLVIMENTO REGIONAL;FURB;52;2000;;3
30;14001012001P6;MESTRADO INTEGRADO EM DESENVOLVIMENTO REGIONAL;UNIFAP;197;2006;;3
30;52002012007P8;DESENVOLVIMENTO E PLANEJAMENTO TERRITORIAL;UCGO;92;2006;;3
31;28001010024P9;COMUNICA??O E CULTURA CONTEMPOR?NEA;UFBA;114;1990;1995;5
31;32001010052P0;COMUNICA??O SOCIAL;UFMG;124;1995;2004;5
31;31003010040P6;COMUNICA??O;UFF;118;1997;2002;5
31;42005019017P4;COMUNICA??O SOCIAL;PUC/RS;80;1994;1999;5
31;42007011004P2;CI?NCIAS DA COMUNICA??O;UNISINOS;224;1994;1999;5
31;32001010028P2;CI?NCIAS DA INFORMA??O;UFMG;124;1976;1997;5
31;33004110043P4;CI?NCIA DA INFORMA??O;UNESP/MAR;173;1998;2005;5
31;31001017064P6;COMUNICA??O;UFRJ;137;1972;1983;5
31;53001010018P0;CI?NCIAS DA INFORMA??O;UNB;157;1978;1992;4
31;42001013062P4;COMUNICA??O E INFORMA??O;UFRGS;136;1995;2000;4
31;33003017044P3;MULTIMEIOS;UNICAMP;182;1986;1998;4
31;25001019054P3;COMUNICA??O;UFPE;131;2001;2007;4
31;33017018004P9;COMUNICA??O SOCIAL;UMESP;153;1978;1995;4
31;33005010021P0;COMUNICA??O E SEMI?TICA;PUC/SP;81;1970;1978;4
31;33002010195P5;CI?NCIA DA INFORMA??O;USP;249;2006;2006;4
31;31003010056P0;CI?NCIAS DA INFORMA??O;UFF;118;1970;1991;4
31;53001010019P6;COMUNICA??O;UNB;157;1974;2003;4
31;40020010003P0;COMUNICA??O E LINGUAGENS;UTP;258;1999;;4
31;28001010041P0;CI?NCIA DA INFORMA??O;UFBA;114;2000;;4
31;33002010096P7;CI?NCIAS DA COMUNICA??O;USP;249;1972;1980;4
31;41001010052P0;CI?NCIA DA INFORMA??O;UFSC;142;2000;;4
31;31005012029P1;COMUNICA??O;PUC-RIO;83;2003;;4
31;33139016001P3;COMUNICA??O E PR?TICAS DE CONSUMO;ESPM;18;2006;;3
31;33106010003P1;COMUNICA??O;FAM;24;2006;;3
31;33065012002P2;COMUNICA??O E CULTURA;UNISO;225;2006;;3
31;31004016033P2;COMUNICA??O;UERJ;108;2002;;3
31;33004056081P4;COMUNICA??O;UNESP/BAU;167;2001;;3
